PRODUCTION_BATCH_ID,KMAT_ID,PRODUCTION_DATE,PLANT_ID,PRODUCTION_LINE_ID,ENGINE,CAB,WHEEL,COLOR,BATCH_QUANTITY,COMPONENT_COUNT,ROUTING_OPERATION_COUNT,CRITICAL_COMPONENT_COUNT,BULK_MATERIAL_PCT,AVG_TEMPERATURE_C,AVG_HUMIDITY_PCT,AUTOMATION_LEVEL_PCT,SUPPLIER_QUALITY_SCORE,CHANGEOVER_COUNT,OPERATOR_EXPERIENCE_YEARS,LINE_UTILIZATION_PCT,RECENT_LINE_DOWNTIME_MIN,MACHINE_HEALTH_SCORE,PRIOR_LINE_SCRAP_RATE_PCT,PRIOR_CONFIG_SCRAP_RATE_PCT,CONFIG_NOVELTY_SCORE,PRIOR_7D_REWORK_RATE_PCT,SUPPLIER_30D_DEFECT_RATE_PCT,ACTUAL_SCRAP_RATE_PCT,HIGH_SCRAP_FLAG
BATCHV2_014470,KMAT_TRUCK_01,2025-03-21,PLANT_IN_01,TRUCK_LINE_05,V8,PREMIUM,STANDARD,RED,77,51,20,10,0.1322,24.957,41.764,67.283,89.365,6,0.955,76.485,18.503,79.499,1.9605,2.4518,50.199,2.1004,3.7776,2.3239,0
BATCHV2_014471,KMAT_TRUCK_01,2025-03-21,PLANT_IN_01,TRUCK_LINE_04,V6,STANDARD,STANDARD,BLUE,30,41,15,4,0.1392,25.01,42.961,67.129,98.078,2,3.741,89.296,38.798,68.301,2.7493,1.2821,20.778,1.7012,0.4215,0.2577,0
BATCHV2_014472,KMAT_TRUCK_01,2025-03-21,PLANT_DE_01,TRUCK_LINE_03,V6,STANDARD,OFFROAD,RED,68,44,18,9,0.1146,25.938,43.045,70.393,96.647,3,7.762,87.028,26.686,81.852,1.9505,1.4164,27.683,1.7024,1.2927,1.1791,0
BATCHV2_014473,KMAT_TRUCK_01,2025-03-21,PLANT_US_01,TRUCK_LINE_02,V8,STANDARD,STANDARD,BLUE,8,43,16,8,0.1188,24.873,48.835,65.965,95.784,1,8.737,71.778,34.14,76.516,2.4142,3.128,21.46,1.427,0.9415,1.2994,0
BATCHV2_014474,KMAT_TRUCK_01,2025-03-21,PLANT_DE_01,TRUCK_LINE_03,V8,STANDARD,OFFROAD,BLUE,25,52,18,11,0.0763,26.223,46.35,58.691,99.0,3,8.888,73.266,4.022,88.835,2.6053,3.2046,20.125,2.1645,0.7742,1.3341,0
BATCHV2_014475,KMAT_TRUCK_01,2025-03-21,PLANT_US_01,TRUCK_LINE_01,V8,PREMIUM,OFFROAD,BLUE,47,57,20,14,0.1438,22.942,42.433,79.763,97.387,1,4.962,83.507,12.371,87.546,1.3048,4.3236,54.792,1.0258,1.294,1.6556,0
BATCHV2_014476,KMAT_TRUCK_01,2025-03-21,PLANT_IN_01,TRUCK_LINE_04,V6,STANDARD,STANDARD,RED,31,39,14,4,0.0967,25.982,68.956,55.0,98.115,1,2.604,92.891,20.998,72.061,3.0673,1.4716,23.221,2.8959,0.2517,1.2113,0
BATCHV2_014477,KMAT_TRUCK_01,2025-03-21,PLANT_DE_01,TRUCK_LINE_03,V8,PREMIUM,STANDARD,BLUE,46,52,19,9,0.1687,21.333,43.315,71.675,84.613,2,8.38,69.484,12.148,90.508,2.2103,2.9669,9.519,2.367,4.9876,1.246,0
BATCHV2_014478,KMAT_TRUCK_01,2025-03-22,PLANT_DE_01,TRUCK_LINE_03,V8,PREMIUM,STANDARD,RED,38,54,19,9,0.1131,27.978,55.488,82.929,89.452,3,4.757,80.433,17.917,90.784,1.1486,3.6075,75.537,1.2901,3.5201,0.7486,0
BATCHV2_014479,KMAT_TRUCK_01,2025-03-22,PLANT_IN_01,TRUCK_LINE_04,V8,STANDARD,STANDARD,BLUE,13,43,18,9,0.1403,23.829,57.77,67.002,88.381,0,3.647,88.7,23.918,70.566,2.3081,2.6421,20.71,1.8589,3.7704,0.2,0
BATCHV2_014480,KMAT_TRUCK_01,2025-03-22,PLANT_DE_01,TRUCK_LINE_03,V6,STANDARD,OFFROAD,BLUE,70,44,16,9,0.1189,22.52,56.639,73.605,92.918,3,8.237,61.065,5.258,96.677,1.8786,2.456,11.173,1.2136,2.2054,0.7132,0
BATCHV2_014481,KMAT_TRUCK_01,2025-03-22,PLANT_US_01,TRUCK_LINE_01,V8,PREMIUM,OFFROAD,RED,40,55,22,13,0.1375,27.118,55.477,75.172,90.925,0,8.337,81.072,15.592,84.538,1.6626,5.1872,34.225,1.6819,3.4611,6.0405,1
BATCHV2_014482,KMAT_TRUCK_01,2025-03-22,PLANT_DE_01,TRUCK_LINE_03,V6,STANDARD,STANDARD,RED,18,41,14,5,0.0934,23.43,48.638,71.276,91.073,3,8.836,85.861,17.635,87.869,1.2593,1.4924,35.406,1.038,2.9382,0.9492,0
BATCHV2_014483,KMAT_TRUCK_01,2025-03-22,PLANT_US_01,TRUCK_LINE_01,V8,STANDARD,STANDARD,BLUE,57,43,17,9,0.118,23.845,46.821,67.911,99.0,0,4.164,93.667,9.477,88.031,2.0099,2.4921,18.245,1.1108,0.1645,1.8765,0
BATCHV2_014484,KMAT_TRUCK_01,2025-03-22,PLANT_IN_01,TRUCK_LINE_05,V6,STANDARD,STANDARD,RED,11,41,15,5,0.1178,23.543,59.351,65.483,93.972,0,5.447,74.024,19.521,83.035,1.0716,2.1022,24.959,1.2321,1.9302,1.21,0
BATCHV2_014485,KMAT_TRUCK_01,2025-03-22,PLANT_DE_01,TRUCK_LINE_03,V8,STANDARD,STANDARD,BLUE,41,46,18,7,0.1232,25.418,44.404,76.254,98.418,1,5.581,88.269,10.091,91.966,1.1963,3.2195,33.917,1.2888,0.8804,1.3743,0
BATCHV2_014486,KMAT_TRUCK_01,2025-03-22,PLANT_IN_01,TRUCK_LINE_04,V8,STANDARD,STANDARD,RED,83,43,18,7,0.1456,25.147,52.333,56.559,84.43,5,6.767,73.369,36.814,67.417,1.5102,2.5489,52.391,0.825,4.5664,2.0585,0
BATCHV2_014487,KMAT_TRUCK_01,2025-03-22,PLANT_IN_01,TRUCK_LINE_05,V8,PREMIUM,OFFROAD,BLUE,60,58,22,14,0.1537,24.068,48.2,61.001,92.561,5,5.005,71.125,21.8,81.725,1.7742,3.588,22.358,1.8376,2.9561,2.0016,0
BATCHV2_014488,KMAT_TRUCK_01,2025-03-22,PLANT_DE_01,TRUCK_LINE_03,V8,STANDARD,STANDARD,BLUE,34,46,17,7,0.1121,22.949,55.534,66.756,90.035,4,10.727,68.449,36.637,94.05,1.826,2.9212,15.283,2.0434,3.5525,5.1817,1
BATCHV2_014489,KMAT_TRUCK_01,2025-03-22,PLANT_IN_01,TRUCK_LINE_05,V6,STANDARD,STANDARD,BLUE,52,39,16,5,0.1396,23.79,62.374,64.273,92.435,2,7.809,79.36,11.162,75.065,0.885,1.1631,43.995,1.0017,2.9493,1.5174,0
BATCHV2_014490,KMAT_TRUCK_01,2025-03-22,PLANT_US_01,TRUCK_LINE_02,V6,PREMIUM,OFFROAD,BLUE,85,53,18,11,0.1168,24.957,44.249,59.046,89.13,5,5.937,91.393,19.36,81.436,1.4407,3.1932,20.084,1.6324,3.9845,6.6787,1
BATCHV2_014491,KMAT_TRUCK_01,2025-03-22,PLANT_US_01,TRUCK_LINE_01,V8,STANDARD,OFFROAD,RED,9,48,19,11,0.1284,21.112,35.59,75.256,92.775,3,5.934,68.745,11.61,91.097,1.5532,3.3192,15.365,1.2089,1.933,1.4519,0
BATCHV2_014492,KMAT_TRUCK_01,2025-03-23,PLANT_DE_01,TRUCK_LINE_03,V8,PREMIUM,STANDARD,BLUE,58,54,19,9,0.1339,26.574,38.728,66.344,92.065,6,12.048,80.841,18.9,79.807,1.3159,3.6131,24.075,0.9951,2.5442,1.561,0
BATCHV2_014493,KMAT_TRUCK_01,2025-03-23,PLANT_IN_01,TRUCK_LINE_05,V8,STANDARD,OFFROAD,RED,22,48,20,10,0.1278,23.649,35.346,67.955,93.262,4,5.304,91.512,9.522,73.8,1.7135,4.128,65.637,1.1778,2.4648,0.8482,0
BATCHV2_014494,KMAT_TRUCK_01,2025-03-23,PLANT_IN_01,TRUCK_LINE_04,V6,PREMIUM,OFFROAD,RED,10,52,18,11,0.1618,27.55,54.408,55.136,95.973,5,7.138,75.608,25.854,71.828,2.407,3.4994,16.755,1.7199,1.7394,5.3331,1
BATCHV2_014495,KMAT_TRUCK_01,2025-03-23,PLANT_IN_01,TRUCK_LINE_05,V6,STANDARD,STANDARD,RED,83,40,14,4,0.0944,24.448,44.021,73.565,91.953,4,6.331,91.785,29.596,82.28,0.9417,1.3564,20.656,0.7131,2.4868,0.2832,0
BATCHV2_014496,KMAT_TRUCK_01,2025-03-23,PLANT_US_01,TRUCK_LINE_02,V8,STANDARD,STANDARD,BLUE,75,47,18,7,0.0986,24.086,42.794,69.943,96.106,4,10.484,85.143,8.231,78.532,1.935,2.0703,17.447,2.2213,2.0611,2.297,0
BATCHV2_014497,KMAT_TRUCK_01,2025-03-23,PLANT_US_01,TRUCK_LINE_01,V6,PREMIUM,STANDARD,RED,32,46,18,8,0.1238,22.454,56.228,77.341,90.504,2,1.422,74.432,11.522,86.834,2.3187,2.2811,27.759,1.2828,3.5487,1.5622,0
BATCHV2_014498,KMAT_TRUCK_01,2025-03-23,PLANT_DE_01,TRUCK_LINE_03,V8,STANDARD,STANDARD,BLUE,42,47,18,8,0.1072,27.647,43.54,74.301,91.066,3,10.33,78.409,4.867,93.617,2.184,3.034,16.4,2.1655,3.2392,0.501,0
BATCHV2_014499,KMAT_TRUCK_01,2025-03-23,PLANT_DE_01,TRUCK_LINE_03,V6,STANDARD,STANDARD,BLUE,82,38,15,4,0.1,22.869,39.338,68.494,91.948,3,5.038,79.608,7.043,93.768,1.8719,1.9135,16.884,1.4086,2.8545,1.7075,0
BATCHV2_014500,KMAT_TRUCK_01,2025-03-23,PLANT_IN_01,TRUCK_LINE_04,V6,STANDARD,OFFROAD,RED,50,45,18,7,0.1457,24.723,58.502,55.0,91.775,2,5.9,90.156,41.481,70.257,3.5482,2.7278,39.238,2.31,3.4366,6.5148,1
BATCHV2_014501,KMAT_TRUCK_01,2025-03-23,PLANT_IN_01,TRUCK_LINE_05,V6,PREMIUM,STANDARD,RED,40,48,16,6,0.1442,26.479,59.241,67.069,86.863,5,1.157,82.122,49.698,85.84,1.4581,3.1825,70.883,0.7746,5.1233,1.4026,0
BATCHV2_014502,KMAT_TRUCK_01,2025-03-23,PLANT_IN_01,TRUCK_LINE_05,V8,STANDARD,OFFROAD,BLUE,65,51,19,11,0.111,19.349,57.12,57.489,86.568,3,4.96,71.173,4.527,80.443,2.6078,2.54,2.027,2.7133,3.9326,5.0706,1
BATCHV2_014503,KMAT_TRUCK_01,2025-03-23,PLANT_IN_01,TRUCK_LINE_04,V6,PREMIUM,STANDARD,BLUE,20,47,18,6,0.1866,26.401,52.612,59.14,89.361,6,8.945,83.083,32.261,81.156,3.0003,2.5716,35.159,1.7548,3.0207,2.0318,0
BATCHV2_014504,KMAT_TRUCK_01,2025-03-23,PLANT_IN_01,TRUCK_LINE_04,V6,STANDARD,STANDARD,RED,41,41,16,5,0.1348,26.49,62.995,55.048,92.485,2,7.73,82.14,21.001,65.287,2.1847,1.3994,38.342,1.233,2.3866,0.7215,0
BATCHV2_014505,KMAT_TRUCK_01,2025-03-24,PLANT_IN_01,TRUCK_LINE_05,V6,STANDARD,STANDARD,BLUE,51,41,14,5,0.1294,23.171,43.73,67.398,97.732,2,7.896,76.803,5.449,79.113,2.6675,1.0695,31.986,1.9936,0.8393,1.0598,0
BATCHV2_014506,KMAT_TRUCK_01,2025-03-24,PLANT_IN_01,TRUCK_LINE_05,V6,PREMIUM,STANDARD,RED,22,46,18,6,0.1614,26.601,57.381,76.285,94.936,3,8.667,81.118,23.036,79.914,1.32,2.4668,12.845,1.436,1.7412,1.0267,0
BATCHV2_014507,KMAT_TRUCK_01,2025-03-24,PLANT_US_01,TRUCK_LINE_01,V6,STANDARD,OFFROAD,BLUE,27,46,18,8,0.1153,22.469,46.665,72.778,82.962,5,7.886,76.343,14.638,99.0,2.507,1.3571,20.712,2.0586,5.7365,1.6199,0
BATCHV2_014508,KMAT_TRUCK_01,2025-03-24,PLANT_DE_01,TRUCK_LINE_03,V6,STANDARD,STANDARD,RED,9,39,16,6,0.1057,24.481,57.094,71.721,89.854,2,3.682,81.004,6.888,86.004,1.8612,2.2438,30.443,1.3708,3.2756,0.8089,0
BATCHV2_014509,KMAT_TRUCK_01,2025-03-24,PLANT_IN_01,TRUCK_LINE_05,V8,STANDARD,STANDARD,BLUE,82,46,17,7,0.1085,24.186,61.965,75.052,99.0,0,6.467,85.23,20.179,79.887,2.4986,3.2725,20.388,2.4105,0.4152,1.517,0
BATCHV2_014510,KMAT_TRUCK_01,2025-03-24,PLANT_IN_01,TRUCK_LINE_04,V6,PREMIUM,OFFROAD,BLUE,63,53,19,9,0.1337,23.74,47.277,59.416,91.822,1,6.695,78.703,29.344,74.308,2.8263,2.7288,41.946,2.0801,2.6652,1.581,0
BATCHV2_014511,KMAT_TRUCK_01,2025-03-24,PLANT_IN_01,TRUCK_LINE_05,V8,STANDARD,OFFROAD,RED,74,50,20,11,0.1266,26.012,58.045,66.311,99.0,0,2.558,72.501,19.481,72.062,1.2644,3.5652,36.61,0.761,0.1261,1.7262,0
BATCHV2_014512,KMAT_TRUCK_01,2025-03-24,PLANT_US_01,TRUCK_LINE_02,V8,STANDARD,STANDARD,BLUE,57,44,17,7,0.1254,26.357,52.535,61.37,92.654,1,6.952,77.73,6.069,70.515,2.6613,2.4072,64.501,3.0346,2.39,1.5224,0
BATCHV2_014513,KMAT_TRUCK_01,2025-03-24,PLANT_DE_01,TRUCK_LINE_03,V8,PREMIUM,STANDARD,BLUE,11,50,18,9,0.1154,23.899,49.428,68.123,86.808,3,8.598,82.416,17.761,97.987,2.0094,2.8861,41.403,1.2449,4.6306,5.2895,1
BATCHV2_014514,KMAT_TRUCK_01,2025-03-24,PLANT_IN_01,TRUCK_LINE_05,V8,PREMIUM,STANDARD,RED,80,54,20,11,0.1431,24.465,53.564,75.665,88.72,5,3.638,86.147,29.013,87.274,2.4128,3.0874,70.055,2.4736,4.0649,5.6124,1
BATCHV2_014515,KMAT_TRUCK_01,2025-03-25,PLANT_US_01,TRUCK_LINE_01,V6,STANDARD,OFFROAD,BLUE,11,43,17,8,0.134,28.327,53.117,84.146,94.396,3,1.676,76.407,10.194,88.095,0.4,1.8771,16.498,0.2723,2.397,1.5318,0
BATCHV2_014516,KMAT_TRUCK_01,2025-03-25,PLANT_IN_01,TRUCK_LINE_04,V6,PREMIUM,OFFROAD,RED,73,50,18,11,0.1178,23.062,61.27,64.785,96.224,0,8.67,72.278,41.111,70.766,3.0812,3.8178,7.895,2.2085,0.7736,2.0448,0
BATCHV2_014517,KMAT_TRUCK_01,2025-03-25,PLANT_US_01,TRUCK_LINE_02,V8,STANDARD,STANDARD,BLUE,45,44,17,8,0.1377,26.518,50.995,62.014,89.863,5,6.439,96.058,11.794,78.512,2.6805,2.9728,38.822,3.0581,3.8784,3.0424,0
BATCHV2_014518,KMAT_TRUCK_01,2025-03-25,PLANT_IN_01,TRUCK_LINE_05,V6,STANDARD,STANDARD,RED,25,41,14,5,0.1136,24.48,59.036,55.0,92.146,0,7.681,73.312,7.412,76.488,0.7349,1.3556,50.586,0.5409,2.5711,6.1845,1
BATCHV2_014519,KMAT_TRUCK_01,2025-03-25,PLANT_US_01,TRUCK_LINE_02,V8,STANDARD,STANDARD,RED,15,46,16,7,0.1335,22.949,49.057,56.245,92.946,1,7.104,88.054,8.314,83.18,2.3978,2.1511,19.319,1.2692,1.7835,2.2487,0
BATCHV2_014520,KMAT_TRUCK_01,2025-03-25,PLANT_DE_01,TRUCK_LINE_03,V8,STANDARD,STANDARD,RED,18,43,18,7,0.1244,25.653,51.399,76.487,94.096,1,4.26,69.78,10.112,76.665,1.3181,2.0971,19.222,1.2292,2.3919,1.5163,0
BATCHV2_014521,KMAT_TRUCK_01,2025-03-25,PLANT_DE_01,TRUCK_LINE_03,V8,STANDARD,OFFROAD,BLUE,32,52,20,11,0.1242,27.668,43.164,75.511,95.752,6,6.629,72.844,13.054,84.198,1.2566,3.6223,30.978,1.3683,1.5946,0.9727,0
BATCHV2_014522,KMAT_TRUCK_01,2025-03-25,PLANT_IN_01,TRUCK_LINE_04,V8,PREMIUM,STANDARD,RED,49,52,20,10,0.1288,26.727,48.784,57.42,93.812,5,6.752,84.361,36.992,74.992,2.6156,3.5581,27.889,1.5892,2.0483,5.2818,1
BATCHV2_014523,KMAT_TRUCK_01,2025-03-25,PLANT_US_01,TRUCK_LINE_01,V6,STANDARD,STANDARD,BLUE,45,39,14,4,0.1082,24.865,64.843,71.132,93.304,4,6.455,76.977,4.839,87.422,1.8679,1.4218,32.933,1.217,2.4887,2.7827,0
BATCHV2_014524,KMAT_TRUCK_01,2025-03-25,PLANT_US_01,TRUCK_LINE_01,V8,PREMIUM,OFFROAD,RED,84,56,20,14,0.12,25.604,47.836,66.179,85.689,1,7.859,83.437,12.549,94.78,1.6615,3.5762,18.371,1.9529,4.6551,5.1094,1
BATCHV2_014525,KMAT_TRUCK_01,2025-03-25,PLANT_US_01,TRUCK_LINE_02,V6,PREMIUM,OFFROAD,RED,38,51,20,10,0.1755,18.721,47.832,57.365,89.636,5,8.588,98.324,18.146,82.524,2.7928,3.3459,15.398,2.9325,3.2529,6.5407,1
BATCHV2_014526,KMAT_TRUCK_01,2025-03-25,PLANT_IN_01,TRUCK_LINE_05,V6,STANDARD,OFFROAD,RED,66,45,16,9,0.1227,24.85,54.132,75.059,94.839,3,5.81,63.787,6.875,73.293,1.8852,3.261,13.316,1.1986,1.2913,0.6181,0
BATCHV2_014527,KMAT_TRUCK_01,2025-03-25,PLANT_US_01,TRUCK_LINE_01,V8,STANDARD,STANDARD,RED,60,47,17,9,0.1411,22.558,51.528,72.282,96.965,0,1.449,83.77,15.187,93.043,1.1157,1.4298,12.197,0.6319,0.8143,1.0172,0
BATCHV2_014528,KMAT_TRUCK_01,2025-03-26,PLANT_DE_01,TRUCK_LINE_03,V8,STANDARD,OFFROAD,RED,46,49,19,11,0.1161,24.739,47.236,75.36,91.461,3,6.245,76.368,60.454,77.146,1.407,3.3219,51.931,0.8263,2.8248,5.2333,1
BATCHV2_014529,KMAT_TRUCK_01,2025-03-26,PLANT_IN_01,TRUCK_LINE_04,V8,STANDARD,STANDARD,RED,40,44,18,9,0.1172,23.205,49.087,55.0,92.505,4,3.457,76.109,39.763,66.167,2.855,2.7137,19.535,2.1233,2.6132,0.8766,0
BATCHV2_014530,KMAT_TRUCK_01,2025-03-26,PLANT_US_01,TRUCK_LINE_02,V8,PREMIUM,STANDARD,RED,63,54,20,9,0.1715,27.65,50.829,62.829,98.422,2,6.117,92.595,3.464,74.136,2.6641,3.0261,9.637,1.615,0.2624,1.2263,0
BATCHV2_014531,KMAT_TRUCK_01,2025-03-26,PLANT_DE_01,TRUCK_LINE_03,V6,STANDARD,OFFROAD,BLUE,52,44,16,8,0.1317,24.134,55.773,72.379,97.221,5,6.07,82.094,29.414,89.15,2.0291,2.6673,31.889,1.0975,1.2117,1.3628,0
BATCHV2_014532,KMAT_TRUCK_01,2025-03-26,PLANT_IN_01,TRUCK_LINE_04,V6,STANDARD,STANDARD,BLUE,78,38,16,6,0.1202,22.494,61.343,55.127,88.597,5,2.352,84.601,30.14,74.499,3.0108,0.7112,34.481,2.7003,3.9317,0.7741,0
BATCHV2_014533,KMAT_TRUCK_01,2025-03-26,PLANT_US_01,TRUCK_LINE_01,V6,STANDARD,STANDARD,BLUE,53,40,14,4,0.1358,25.011,52.406,75.147,95.089,6,5.062,73.687,15.157,83.031,1.7919,1.1156,9.107,1.8784,1.6146,0.6903,0
BATCHV2_014534,KMAT_TRUCK_01,2025-03-26,PLANT_US_01,TRUCK_LINE_02,V6,STANDARD,STANDARD,BLUE,50,40,14,4,0.1472,24.926,53.097,60.409,94.276,4,8.96,88.256,27.533,65.115,2.2559,2.0391,20.097,2.2008,1.6737,1.1639,0
BATCHV2_014535,KMAT_TRUCK_01,2025-03-26,PLANT_US_01,TRUCK_LINE_01,V6,STANDARD,STANDARD,BLUE,75,38,16,4,0.113,22.169,44.137,79.157,90.81,5,5.17,76.253,10.178,89.904,1.352,1.7833,31.024,1.0412,3.1648,1.2965,0
BATCHV2_014536,KMAT_TRUCK_01,2025-03-27,PLANT_US_01,TRUCK_LINE_02,V8,PREMIUM,STANDARD,BLUE,54,52,20,10,0.1131,21.9,54.124,56.289,84.013,6,5.11,96.826,30.536,79.286,2.3801,4.5488,33.135,2.3993,5.7994,6.3398,1
BATCHV2_014537,KMAT_TRUCK_01,2025-03-27,PLANT_DE_01,TRUCK_LINE_03,V6,PREMIUM,OFFROAD,BLUE,49,53,18,11,0.1448,21.461,60.519,79.907,87.908,3,2.083,76.467,19.294,79.013,2.0169,3.5525,11.712,1.4127,4.7512,2.1994,0
BATCHV2_014538,KMAT_TRUCK_01,2025-03-27,PLANT_IN_01,TRUCK_LINE_04,V6,STANDARD,OFFROAD,RED,14,46,16,9,0.1287,28.695,56.332,66.975,96.871,2,6.121,86.132,39.362,71.114,1.8412,2.4584,7.216,1.7054,1.0023,1.2019,0
BATCHV2_014539,KMAT_TRUCK_01,2025-03-27,PLANT_IN_01,TRUCK_LINE_05,V6,STANDARD,STANDARD,BLUE,25,41,16,6,0.1253,25.902,64.044,59.148,89.843,6,8.964,74.685,6.907,79.982,1.6193,1.4561,35.799,1.0759,4.1796,2.1482,0
BATCHV2_014540,KMAT_TRUCK_01,2025-03-27,PLANT_IN_01,TRUCK_LINE_04,V6,STANDARD,STANDARD,RED,55,41,16,5,0.1005,28.571,48.421,68.528,93.696,4,3.773,97.565,23.343,73.813,2.2008,1.4598,28.75,1.8466,2.4054,1.4536,0
BATCHV2_014541,KMAT_TRUCK_01,2025-03-27,PLANT_IN_01,TRUCK_LINE_05,V8,STANDARD,STANDARD,RED,81,43,16,7,0.1358,27.29,49.541,63.998,93.906,0,5.677,68.206,14.169,81.327,1.7133,2.639,14.281,1.8258,2.0676,2.067,0
BATCHV2_014542,KMAT_TRUCK_01,2025-03-27,PLANT_DE_01,TRUCK_LINE_03,V6,STANDARD,STANDARD,BLUE,39,37,14,4,0.1197,21.941,52.226,73.571,92.093,6,3.774,76.518,13.961,95.949,1.1925,2.1711,13.039,0.7595,2.5908,2.3256,0
BATCHV2_014543,KMAT_TRUCK_01,2025-03-27,PLANT_US_01,TRUCK_LINE_01,V6,STANDARD,OFFROAD,RED,46,46,16,7,0.116,25.503,46.61,73.689,87.828,3,9.006,80.185,7.493,78.394,2.3397,1.5112,17.265,2.6634,4.6041,0.8261,0
BATCHV2_014544,KMAT_TRUCK_01,2025-03-27,PLANT_DE_01,TRUCK_LINE_03,V8,STANDARD,STANDARD,BLUE,35,44,16,8,0.0832,22.077,45.153,74.225,87.664,6,7.867,89.142,16.27,90.967,1.5513,3.098,7.035,1.7259,4.7954,1.8375,0
BATCHV2_014545,KMAT_TRUCK_01,2025-03-28,PLANT_US_01,TRUCK_LINE_01,V6,PREMIUM,OFFROAD,BLUE,60,49,19,11,0.1376,27.052,51.1,76.409,96.954,6,9.587,83.135,20.389,90.139,0.9231,3.5573,29.422,0.493,0.7061,2.0584,0
BATCHV2_014546,KMAT_TRUCK_01,2025-03-28,PLANT_IN_01,TRUCK_LINE_05,V6,STANDARD,STANDARD,RED,57,41,15,5,0.1159,27.047,62.459,70.441,96.971,6,5.702,73.351,20.883,77.582,1.7456,2.8376,25.355,1.9309,1.1586,0.8437,0
BATCHV2_014547,KMAT_TRUCK_01,2025-03-28,PLANT_DE_01,TRUCK_LINE_03,V6,PREMIUM,OFFROAD,BLUE,79,52,19,11,0.1437,25.039,59.325,71.73,93.045,6,3.959,68.336,24.019,85.174,1.8996,3.8271,4.535,1.4475,2.4094,1.9007,0
BATCHV2_014548,KMAT_TRUCK_01,2025-03-28,PLANT_US_01,TRUCK_LINE_02,V6,STANDARD,OFFROAD,RED,71,44,17,9,0.0958,21.023,54.228,64.708,89.264,2,7.466,89.563,39.819,73.07,3.0959,2.9999,10.87,2.2246,4.2042,6.1184,1
BATCHV2_014549,KMAT_TRUCK_01,2025-03-28,PLANT_US_01,TRUCK_LINE_01,V8,STANDARD,STANDARD,BLUE,8,44,17,9,0.1572,22.766,56.36,81.482,89.62,1,5.557,67.939,52.212,85.77,2.3789,3.3719,30.24,1.2452,4.148,1.2297,0
BATCHV2_014550,KMAT_TRUCK_01,2025-03-28,PLANT_US_01,TRUCK_LINE_01,V6,STANDARD,STANDARD,RED,30,38,16,5,0.1081,28.636,58.212,80.201,89.174,2,8.284,83.382,21.387,86.459,1.2803,2.059,40.901,0.7046,4.244,1.2746,0
BATCHV2_014551,KMAT_TRUCK_01,2025-03-28,PLANT_IN_01,TRUCK_LINE_05,V6,STANDARD,STANDARD,RED,74,38,16,6,0.1072,24.804,51.243,55.097,94.838,5,4.636,80.616,38.875,69.546,1.6282,1.3763,12.642,0.9026,2.5499,1.0789,0
BATCHV2_014552,KMAT_TRUCK_01,2025-03-28,PLANT_IN_01,TRUCK_LINE_04,V6,STANDARD,STANDARD,BLUE,46,40,14,5,0.1078,23.264,42.481,69.41,91.323,0,1.529,77.581,31.2,64.391,2.9544,2.2497,74.704,3.4704,3.2024,0.9295,0
BATCHV2_014553,KMAT_TRUCK_01,2025-03-28,PLANT_DE_01,TRUCK_LINE_03,V8,STANDARD,OFFROAD,BLUE,41,48,18,11,0.1136,26.802,50.782,66.954,85.684,1,9.192,86.284,23.716,87.198,0.8651,3.8647,31.063,0.7698,4.7713,1.8975,0
BATCHV2_014554,KMAT_TRUCK_01,2025-03-28,PLANT_DE_01,TRUCK_LINE_03,V6,STANDARD,OFFROAD,RED,11,43,16,9,0.0983,22.243,39.956,67.049,95.168,0,8.787,74.088,46.446,83.873,1.5863,2.4727,55.482,0.8198,0.8603,0.8516,0
BATCHV2_014555,KMAT_TRUCK_01,2025-03-28,PLANT_US_01,TRUCK_LINE_01,V6,PREMIUM,STANDARD,RED,69,45,18,8,0.1285,21.319,56.425,82.849,88.292,1,3.056,75.855,18.48,86.598,2.1073,1.9141,34.056,1.124,3.9033,1.5266,0
BATCHV2_014556,KMAT_TRUCK_01,2025-03-28,PLANT_DE_01,TRUCK_LINE_03,V8,PREMIUM,STANDARD,RED,81,51,19,9,0.1331,24.869,48.719,77.698,89.71,0,6.659,84.61,20.077,89.809,1.1439,3.5257,15.395,0.7161,3.789,1.0196,0
BATCHV2_014557,KMAT_TRUCK_01,2025-03-28,PLANT_IN_01,TRUCK_LINE_04,V8,STANDARD,STANDARD,RED,45,45,17,9,0.0907,25.869,53.641,55.0,90.991,0,6.754,84.761,25.314,75.615,2.5556,2.8014,39.514,2.9012,3.5924,4.718,1
BATCHV2_014558,KMAT_TRUCK_01,2025-03-29,PLANT_IN_01,TRUCK_LINE_04,V8,STANDARD,STANDARD,BLUE,64,43,17,9,0.0835,27.53,70.938,60.545,90.459,1,8.636,82.022,22.057,76.479,3.3308,2.5866,47.919,3.5119,3.9702,5.4423,1
BATCHV2_014559,KMAT_TRUCK_01,2025-03-29,PLANT_US_01,TRUCK_LINE_01,V6,STANDARD,OFFROAD,RED,30,44,17,8,0.1299,22.347,49.424,74.143,92.667,5,7.401,74.086,15.623,88.837,1.4867,2.1562,16.156,1.6365,2.341,1.1532,0
BATCHV2_014560,KMAT_TRUCK_01,2025-03-29,PLANT_US_01,TRUCK_LINE_02,V6,STANDARD,OFFROAD,RED,17,45,16,7,0.1271,23.966,54.411,66.848,92.661,6,6.224,98.387,10.564,72.421,2.7864,3.0994,28.945,1.685,2.2571,1.4354,0
