OPERATION_RUN_ID,RUN_DATE,KMAT_ID,WORK_CENTER_ID,MACHINE_ID,OPERATION_ID,ENGINE,CAB,WHEEL,COLOR,MACHINE_AGE_YEARS,MACHINE_HOURS_RUN,PRE_RUN_VIBRATION_MM_S,PRE_RUN_TEMPERATURE_C,DAYS_SINCE_MAINTENANCE,TOOL_USAGE_CYCLES_PRE_RUN,SETUP_TIME_MINUTES,CONFIG_COMPLEXITY_SCORE,STANDARD_MAINTENANCE_COST_USD,SHIFT_LOAD_PCT,OPERATOR_EXPERIENCE_YEARS,RECENT_30D_DOWNTIME_MIN,PRIOR_30D_MAINTENANCE_COUNT,MACHINE_HEALTH_SCORE,PRIOR_30D_MEAN_VIBRATION_MM_S,PRIOR_WORK_CENTER_TDS_AVG,ACTUAL_MAINTENANCE_COST_USD,ACTUAL_TDS_FACTOR,ACTUAL_TOOL_REPLACEMENT_COUNT,ACTUAL_DOWNTIME_MINUTES
TDSV2_0017183,2024-11-09,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_02,OP_CHA_WHEEL,V8,STANDARD,OFFROAD,BLUE,4.8144,22459.16,4.2553,66.2937,20.383,2598.3,41.148,65.778,457.5,86.676,8.483,7.114,2,82.601,3.0058,1.3259,897.29,1.892726,0,32.875
TDSV2_0017184,2024-11-09,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_DYNO,V6,PREMIUM,STANDARD,RED,8.659,22716.47,3.2878,58.0905,18.094,880.12,46.298,45.474,548.22,77.243,1.693,25.851,2,75.605,3.0975,1.1821,756.13,1.361545,0,17.041
TDSV2_0017185,2024-11-09,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_DYNO,V6,PREMIUM,STANDARD,RED,8.9711,21262.48,3.9866,60.4549,22.953,1059.53,43.503,52.952,466.73,73.493,5.812,24.677,1,70.333,4.0357,1.1602,753.01,1.645128,1,44.469
TDSV2_0017186,2024-11-09,KMAT_TRUCK_01,WC_PAINT,MC_PNT_01,OP_PNT_FINISH,V8,STANDARD,OFFROAD,RED,11.6912,25818.31,5.2686,69.8187,49.894,1528.27,40.272,72.766,659.92,83.109,8.607,45.021,3,72.155,4.2861,1.4606,1869.56,2.805248,2,72.307
TDSV2_0017187,2024-11-09,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_01,OP_ENG_CALIBRATE,V6,STANDARD,STANDARD,BLUE,11.5275,18657.59,3.6371,63.6143,12.477,830.68,21.977,20.548,545.85,81.588,9.402,37.808,4,83.889,2.7651,1.1117,741.29,1.270866,0,15.035
TDSV2_0017188,2024-11-09,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_02,OP_ENG_MOUNT,V8,PREMIUM,STANDARD,BLUE,8.0375,27235.3,3.982,59.4469,7.004,1196.89,49.399,67.371,559.03,77.133,5.895,11.207,1,89.282,3.5213,1.1466,872.22,1.466582,1,25.045
TDSV2_0017189,2024-11-09,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_02,OP_TST_DYNO,V6,PREMIUM,OFFROAD,RED,10.7789,11256.38,3.4416,62.3565,9.747,412.74,50.468,73.552,483.39,85.067,9.771,50.086,4,80.458,3.0391,1.2105,830.74,1.682097,0,25.383
TDSV2_0017190,2024-11-09,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_03,OP_CHA_AXLE,V8,STANDARD,OFFROAD,BLUE,7.0412,28033.33,4.4564,66.6512,19.145,1121.08,39.556,64.494,524.68,70.957,8.06,21.071,3,73.093,3.0015,1.2999,929.23,1.739723,0,37.261
TDSV2_0017191,2024-11-09,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_DYNO,V8,STANDARD,STANDARD,RED,8.3028,21924.98,3.7751,64.5694,6.812,739.27,34.207,50.598,480.67,71.331,4.916,33.332,1,74.191,3.0577,1.0782,647.29,1.340794,0,16.655
TDSV2_0017192,2024-11-09,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_02,OP_ASM_FRAME,V6,STANDARD,OFFROAD,BLUE,5.4015,9044.16,3.6253,67.5499,22.615,1521.69,37.874,42.08,371.27,88.932,8.538,15.406,0,78.666,2.9327,1.1881,467.9,1.276725,0,27.33
TDSV2_0017193,2024-11-09,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_02,OP_ENG_MOUNT,V6,STANDARD,STANDARD,RED,8.0958,25180.4,3.8404,67.7761,21.044,530.43,29.108,37.337,530.22,75.678,6.686,32.705,4,90.848,3.4492,1.1314,575.71,1.239356,1,23.333
TDSV2_0017194,2024-11-10,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_02,OP_ASM_FINAL,V6,PREMIUM,OFFROAD,BLUE,5.3585,11105.16,3.9838,67.978,17.46,1748.98,53.511,62.569,332.49,81.668,10.245,27.209,3,77.533,2.9521,1.2229,603.44,1.782853,1,36.239
TDSV2_0017195,2024-11-10,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_INSPECTION,V6,STANDARD,STANDARD,RED,8.9133,21674.68,4.2906,63.0436,61.059,1585.78,22.802,41.831,621.57,62.011,4.677,27.834,6,62.033,4.2633,1.2267,1240.51,2.003803,2,73.093
TDSV2_0017196,2024-11-10,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_02,OP_ENG_MOUNT,V6,PREMIUM,OFFROAD,BLUE,8.0191,25279.33,3.387,60.8721,12.922,1112.4,48.457,58.707,510.75,77.348,8.723,24.725,3,86.854,2.6319,1.3834,815.97,1.459428,0,30.643
TDSV2_0017197,2024-11-10,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_02,OP_TST_INSPECTION,V6,PREMIUM,STANDARD,BLUE,11.015,11758.89,3.1235,66.1039,47.568,790.44,38.481,53.012,573.08,68.509,5.466,45.331,5,80.535,3.5542,1.3444,977.29,1.65984,0,28.371
TDSV2_0017198,2024-11-10,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_01,OP_ENG_MOUNT,V8,STANDARD,STANDARD,RED,11.2631,18641.47,3.9107,66.1421,9.696,615.33,24.406,45.334,503.83,78.612,8.542,23.612,0,88.812,3.5275,1.2795,584.63,1.245857,2,24.463
TDSV2_0017199,2024-11-10,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_01,OP_ASM_CAB,V8,STANDARD,STANDARD,BLUE,11.2739,20058.92,3.8917,69.1415,24.889,1304.12,33.12,44.152,478.98,83.078,12.759,39.815,0,75.129,3.1419,1.2717,796.39,1.53831,1,27.245
TDSV2_0017200,2024-11-10,KMAT_TRUCK_01,WC_PAINT,MC_PNT_02,OP_PNT_PRIMER,V6,STANDARD,STANDARD,BLUE,6.2374,12508.8,2.8639,65.6779,29.569,746.47,31.161,21.566,401.59,83.377,5.366,32.533,3,79.154,2.6542,1.1606,525.12,1.235578,0,17.871
TDSV2_0017201,2024-11-10,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_02,OP_CHA_AXLE,V8,PREMIUM,STANDARD,BLUE,5.7868,23804.88,3.5904,70.6549,15.82,1539.59,45.608,61.235,465.8,97.778,9.919,13.314,2,84.436,3.0104,1.2943,840.81,1.834365,1,42.865
TDSV2_0017202,2024-11-10,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_02,OP_ASM_FINAL,V6,STANDARD,STANDARD,BLUE,5.0514,11325.7,3.6109,60.6299,20.144,1163.68,33.386,38.812,319.81,82.98,6.852,79.208,0,83.6,3.2399,1.2276,439.4,1.319585,1,25.977
TDSV2_0017203,2024-11-10,KMAT_TRUCK_01,WC_PAINT,MC_PNT_01,OP_PNT_FINISH,V8,STANDARD,STANDARD,BLUE,12.4282,25850.51,3.9566,71.393,55.423,1087.77,31.736,42.322,642.17,72.319,1.856,39.428,1,70.285,3.9694,1.4032,1505.44,2.149411,1,45.008
TDSV2_0017204,2024-11-10,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_01,OP_ENG_MOUNT,V6,PREMIUM,OFFROAD,BLUE,11.969,18421.07,3.6785,59.184,11.899,2396.5,48.279,67.214,598.9,86.82,7.477,17.951,2,71.763,3.2424,1.3797,1374.65,2.228775,0,47.911
TDSV2_0017205,2024-11-10,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_02,OP_ENG_MOUNT,V8,STANDARD,OFFROAD,RED,7.0398,24827.87,3.1992,56.0497,12.197,998.68,38.281,66.897,456.09,73.77,9.346,3.17,2,89.042,2.9526,1.0637,635.02,1.323423,0,14.766
TDSV2_0017206,2024-11-10,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_01,OP_CHA_WHEEL,V6,STANDARD,STANDARD,RED,2.1261,12622.65,2.7857,63.1773,18.852,551.31,30.685,38.587,288.54,85.85,9.32,16.0,0,93.105,2.8248,1.165,285.49,1.0,0,14.416
TDSV2_0017207,2024-11-10,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_03,OP_ASM_FINAL,V8,STANDARD,STANDARD,BLUE,3.3863,24773.16,2.4341,64.8612,9.021,523.44,35.869,43.645,397.94,90.486,2.551,3.073,3,73.947,2.2843,1.1243,480.64,1.126229,0,10.805
TDSV2_0017208,2024-11-10,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_02,OP_ENG_CALIBRATE,V8,PREMIUM,OFFROAD,BLUE,7.8095,25139.96,4.4406,67.4645,19.982,1375.76,62.885,86.368,517.89,93.333,2.676,15.878,2,83.683,3.4363,1.1966,1188.58,2.403507,5,81.615
TDSV2_0017209,2024-11-10,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_02,OP_TST_INSPECTION,V6,PREMIUM,OFFROAD,BLUE,9.8469,13071.79,4.0722,58.959,35.979,2112.35,48.232,57.251,435.36,66.299,10.503,29.473,1,78.641,2.9899,1.1993,886.42,1.940232,2,57.224
TDSV2_0017210,2024-11-10,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_02,OP_CHA_WHEEL,V6,STANDARD,OFFROAD,BLUE,5.4141,22741.27,4.239,68.26,29.394,1260.46,39.854,48.322,494.39,80.628,4.899,14.568,2,93.484,3.3493,1.3206,758.11,1.485207,0,20.065
TDSV2_0017211,2024-11-10,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_03,OP_CHA_WHEEL,V6,PREMIUM,STANDARD,RED,7.7778,28529.54,3.274,66.4726,4.015,607.99,46.052,58.321,541.0,100.0,7.106,10.049,1,85.389,3.2379,1.2055,806.43,1.396664,2,33.354
TDSV2_0017212,2024-11-10,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_DYNO,V6,PREMIUM,OFFROAD,RED,8.5766,22866.48,4.3567,63.9795,24.934,900.83,46.639,68.35,499.38,87.101,7.394,17.204,2,72.135,3.5262,1.1417,875.72,1.78486,1,43.875
TDSV2_0017213,2024-11-11,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_03,OP_ASM_CAB,V8,STANDARD,OFFROAD,BLUE,3.9574,23873.93,4.9731,62.1006,31.258,1522.58,40.726,70.887,487.69,67.939,6.742,16.065,3,72.021,3.7193,1.2509,957.4,1.87761,3,52.514
TDSV2_0017214,2024-11-11,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_INSPECTION,V8,PREMIUM,STANDARD,RED,8.8748,22394.07,5.3855,68.1475,51.395,2576.16,47.953,65.128,503.7,92.835,5.22,29.919,2,55.573,4.3157,1.3569,1369.21,2.579217,2,77.202
TDSV2_0017215,2024-11-11,KMAT_TRUCK_01,WC_PAINT,MC_PNT_01,OP_PNT_PRIMER,V6,PREMIUM,STANDARD,RED,12.1265,25819.16,4.0806,65.1883,32.673,1036.4,40.956,52.466,600.08,60.605,7.038,22.381,1,72.784,3.989,1.3056,1044.42,1.819535,0,31.86
TDSV2_0017216,2024-11-11,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_01,OP_ENG_MOUNT,V6,PREMIUM,OFFROAD,BLUE,11.3078,18065.53,4.2535,62.2365,21.399,1009.49,52.134,64.404,556.03,92.21,3.33,27.809,2,82.504,3.7054,1.292,1269.88,2.086482,3,57.57
TDSV2_0017217,2024-11-11,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_03,OP_CHA_SUSPENSION,V8,STANDARD,STANDARD,RED,7.9063,27633.02,3.3482,61.9658,24.406,684.66,33.383,56.077,488.38,75.246,11.618,9.007,2,81.997,3.3672,1.2996,622.58,1.314562,0,17.807
TDSV2_0017218,2024-11-11,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_03,OP_ASM_FRAME,V6,STANDARD,STANDARD,BLUE,4.5576,23920.25,3.4173,63.578,13.25,1413.95,26.987,32.149,469.0,100.0,9.625,16.537,3,68.208,3.2107,1.119,652.44,1.355198,0,22.905
TDSV2_0017219,2024-11-11,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_01,OP_ASM_CAB,V8,PREMIUM,OFFROAD,BLUE,11.5916,22226.02,3.4888,66.361,24.513,1396.4,54.852,90.43,656.34,82.276,4.253,53.61,4,82.326,3.0185,1.4242,1771.37,2.566101,6,96.409
TDSV2_0017220,2024-11-11,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_INSPECTION,V8,STANDARD,OFFROAD,RED,8.4579,21247.6,3.2715,64.301,20.917,1228.57,38.186,62.691,482.41,75.653,9.602,13.253,3,73.364,2.5363,1.2542,818.23,1.659542,1,31.867
TDSV2_0017221,2024-11-11,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_01,OP_CHA_AXLE,V8,STANDARD,OFFROAD,BLUE,2.4643,14682.24,2.4721,63.7741,12.835,1224.43,42.183,75.879,329.65,84.981,4.412,24.244,0,88.794,2.0556,1.2834,394.62,1.192597,1,27.149
TDSV2_0017222,2024-11-11,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_02,OP_ENG_MOUNT,V6,PREMIUM,STANDARD,BLUE,7.9647,25764.02,3.7467,60.9748,29.101,1197.23,42.516,45.091,478.82,80.076,4.704,31.738,1,85.851,4.2042,1.2383,769.48,1.485914,1,31.105
TDSV2_0017223,2024-11-11,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_02,OP_TST_INSPECTION,V6,PREMIUM,OFFROAD,BLUE,10.5787,10450.12,3.7626,64.5421,24.452,935.2,50.318,65.489,449.73,83.574,6.431,117.242,2,77.155,3.006,1.2361,945.57,2.076291,3,53.468
TDSV2_0017224,2024-11-11,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_INSPECTION,V8,STANDARD,STANDARD,RED,9.015,21308.21,4.7597,65.4227,20.664,509.17,41.786,54.448,492.66,87.148,5.675,22.711,2,73.035,4.2075,1.1632,806.62,1.598303,1,29.948
TDSV2_0017225,2024-11-12,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_03,OP_ASM_CAB,V6,STANDARD,OFFROAD,BLUE,4.1259,24468.27,4.6057,62.9793,39.891,2576.24,34.599,48.677,459.18,90.573,6.329,33.978,1,66.671,3.4593,1.274,895.48,2.186855,4,86.218
TDSV2_0017226,2024-11-12,KMAT_TRUCK_01,WC_PAINT,MC_PNT_01,OP_PNT_PRIMER,V6,STANDARD,STANDARD,BLUE,12.5397,25986.48,4.116,66.6766,49.828,705.48,28.682,36.206,613.68,52.753,7.294,32.929,2,61.257,3.9367,1.2997,1027.4,1.783828,1,40.347
TDSV2_0017227,2024-11-12,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_02,OP_CHA_SUSPENSION,V6,STANDARD,OFFROAD,BLUE,5.5734,21780.35,3.6211,62.1708,9.183,675.14,35.61,62.489,358.6,77.965,7.755,0.286,0,97.654,3.0362,1.2588,354.19,1.0,0,7.08
TDSV2_0017228,2024-11-12,KMAT_TRUCK_01,WC_PAINT,MC_PNT_02,OP_PNT_FINISH,V6,PREMIUM,STANDARD,BLUE,5.5628,13104.41,3.7659,58.4242,11.188,725.1,37.016,45.411,349.36,73.884,3.146,2.46,1,82.975,2.9174,1.1202,353.36,1.0,0,29.356
TDSV2_0017229,2024-11-12,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_01,OP_ASM_FINAL,V8,STANDARD,STANDARD,RED,10.789,21464.13,3.9993,64.4408,34.875,1714.1,29.776,53.101,481.07,70.084,7.717,19.635,1,80.446,3.7152,1.4365,769.04,1.622611,0,27.848
TDSV2_0017230,2024-11-12,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_01,OP_ENG_MOUNT,V8,PREMIUM,STANDARD,BLUE,11.7555,19855.03,3.8849,64.482,12.655,615.3,39.456,61.104,532.32,86.505,6.802,36.229,3,89.968,3.5648,1.2207,818.75,1.638431,1,35.92
TDSV2_0017231,2024-11-12,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_02,OP_TST_DYNO,V6,STANDARD,STANDARD,RED,11.3354,11779.55,2.8327,57.6632,15.854,547.36,27.966,28.255,426.1,64.019,9.211,27.75,2,80.843,3.0144,1.1528,410.69,1.0,0,4.822
TDSV2_0017232,2024-11-12,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_INSPECTION,V8,STANDARD,OFFROAD,RED,8.8407,21203.02,4.9416,68.2341,28.221,1863.7,49.95,72.664,540.79,72.996,7.645,32.215,4,68.533,3.9403,1.2072,1403.58,2.548339,4,72.938
TDSV2_0017233,2024-11-12,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_01,OP_CHA_AXLE,V6,PREMIUM,OFFROAD,RED,2.7578,12044.19,4.0122,62.0814,41.883,1284.61,51.007,65.716,357.53,82.017,3.459,19.794,6,89.516,3.0748,1.3077,631.06,1.802492,0,52.686
TDSV2_0017234,2024-11-12,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_02,OP_TST_DYNO,V6,STANDARD,STANDARD,BLUE,11.5832,10846.39,4.0581,64.3816,53.115,1751.03,34.194,33.294,429.94,83.733,4.421,35.164,2,70.348,4.0502,1.2767,772.56,1.93973,1,41.458
TDSV2_0017235,2024-11-12,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_03,OP_ASM_FRAME,V6,STANDARD,OFFROAD,BLUE,4.6138,23756.29,5.4363,63.9602,9.957,1299.99,38.056,46.695,436.39,95.245,7.736,56.569,1,70.682,4.2466,1.0474,1073.37,2.475988,2,67.022
TDSV2_0017236,2024-11-12,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_01,OP_CHA_WHEEL,V6,STANDARD,STANDARD,RED,2.8109,11608.6,2.8457,57.8384,18.107,1116.32,27.326,37.238,315.9,73.869,8.698,15.841,3,94.504,3.1827,1.1808,311.96,1.0,0,6.424
TDSV2_0017237,2024-11-12,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_DYNO,V8,PREMIUM,OFFROAD,BLUE,8.4445,22405.84,4.4967,70.8017,21.661,1518.83,54.33,86.028,523.03,78.143,4.252,55.14,1,70.085,3.7788,1.2742,1352.22,2.424872,5,75.853
TDSV2_0017238,2024-11-12,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_02,OP_ASM_CAB,V6,PREMIUM,OFFROAD,RED,4.661,10059.72,4.6798,71.0344,46.426,3065.48,52.93,67.767,328.14,79.285,6.12,20.735,1,69.292,3.6728,1.3255,830.11,2.53022,2,67.366
TDSV2_0017239,2024-11-12,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_02,OP_CHA_AXLE,V8,PREMIUM,STANDARD,RED,5.1976,22895.96,3.0867,67.2371,20.406,899.85,42.311,64.001,383.5,77.565,9.366,7.077,1,91.833,2.957,1.2632,464.32,1.213092,0,14.806
TDSV2_0017240,2024-11-12,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_01,OP_CHA_AXLE,V8,STANDARD,STANDARD,BLUE,3.0436,12613.27,3.2297,66.6048,31.382,1790.19,29.314,50.032,296.39,86.333,3.37,9.551,2,86.154,2.809,1.2785,379.86,1.251846,0,16.684
TDSV2_0017241,2024-11-12,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_DYNO,V8,STANDARD,OFFROAD,RED,9.2174,22751.47,4.477,67.7758,45.285,1658.86,45.193,68.47,461.35,77.432,6.983,28.304,0,69.542,3.8425,1.2483,933.06,2.319729,3,64.229
TDSV2_0017242,2024-11-12,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_02,OP_CHA_SUSPENSION,V8,STANDARD,OFFROAD,RED,5.0522,21504.74,4.685,73.8389,38.27,1288.33,48.691,56.226,456.66,96.386,4.773,17.242,1,93.934,3.4827,1.34,836.37,1.934058,5,75.89
TDSV2_0017243,2024-11-12,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_02,OP_ENG_CALIBRATE,V6,STANDARD,STANDARD,RED,8.038,26046.41,3.5843,55.9808,41.91,751.21,30.947,32.91,612.69,80.534,5.851,23.86,5,84.518,3.4955,1.2347,1076.72,1.638162,1,30.357
TDSV2_0017244,2024-11-12,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_01,OP_ASM_FRAME,V8,STANDARD,STANDARD,RED,11.2791,21857.81,3.4437,66.6078,8.12,659.14,33.97,57.614,522.79,97.965,8.143,28.76,1,75.723,3.2398,1.2799,854.37,1.495907,1,28.086
TDSV2_0017245,2024-11-13,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_03,OP_CHA_AXLE,V8,STANDARD,OFFROAD,BLUE,7.1162,28149.5,4.7558,69.722,9.086,2767.07,43.47,71.911,521.15,98.674,8.539,16.419,2,68.073,3.6249,1.3543,1302.48,2.494825,1,62.924
TDSV2_0017246,2024-11-13,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_02,OP_ASM_FINAL,V6,STANDARD,OFFROAD,BLUE,5.2168,9660.07,3.4214,58.1735,13.866,828.06,44.709,54.604,313.82,81.015,7.571,44.211,1,81.354,2.8227,1.1432,330.1,1.129209,0,11.187
TDSV2_0017247,2024-11-13,KMAT_TRUCK_01,WC_PAINT,MC_PNT_01,OP_PNT_PRIMER,V8,PREMIUM,STANDARD,BLUE,11.8834,25472.55,4.6965,71.2548,43.671,1671.09,36.516,66.963,608.17,93.953,3.075,38.253,1,62.863,4.3053,1.3851,1462.67,2.559985,2,70.507
TDSV2_0017248,2024-11-13,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_01,OP_ENG_MOUNT,V6,STANDARD,STANDARD,RED,11.5191,17213.26,4.8532,68.7374,55.079,1456.61,31.939,34.646,546.79,68.614,6.514,41.21,3,82.001,4.3677,1.425,1092.87,1.961372,0,35.189
TDSV2_0017249,2024-11-13,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_DYNO,V8,STANDARD,OFFROAD,BLUE,8.5099,21629.87,4.2578,65.8303,18.013,917.21,36.776,66.679,463.89,74.597,9.842,4.12,3,73.759,3.2785,1.0862,849.04,1.762799,1,32.752
TDSV2_0017250,2024-11-13,KMAT_TRUCK_01,WC_PAINT,MC_PNT_02,OP_PNT_PRIMER,V8,STANDARD,STANDARD,RED,5.4614,13467.47,4.0161,69.6603,18.862,1475.21,42.331,56.632,399.59,98.289,6.645,52.023,2,82.105,3.1264,1.1327,672.6,1.698166,3,43.607
TDSV2_0017251,2024-11-13,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_01,OP_CHA_AXLE,V6,STANDARD,STANDARD,RED,2.3824,11371.23,2.9189,54.1848,30.953,1230.78,36.542,47.208,293.24,80.396,7.149,3.168,2,89.655,2.7829,1.1752,320.17,1.0,0,7.197
TDSV2_0017252,2024-11-13,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_02,OP_CHA_AXLE,V6,STANDARD,OFFROAD,RED,4.908,21714.77,4.5334,63.8966,11.359,1370.44,34.309,49.278,422.15,94.908,5.952,10.291,0,94.733,3.2474,1.3499,556.14,1.328017,0,20.744
TDSV2_0017253,2024-11-13,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_01,OP_ENG_MOUNT,V6,STANDARD,STANDARD,RED,11.8017,17283.02,4.2797,61.5988,22.721,387.39,26.601,34.925,609.89,69.548,8.058,22.18,4,83.157,3.8287,1.3208,786.65,1.213945,0,31.944
TDSV2_0017254,2024-11-13,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_02,OP_ENG_CALIBRATE,V8,STANDARD,STANDARD,BLUE,8.406,24895.2,4.4844,64.6691,32.841,1136.38,35.866,52.829,549.36,75.282,6.154,2.131,3,88.436,4.3598,1.2169,911.74,1.539776,0,43.304
TDSV2_0017255,2024-11-13,KMAT_TRUCK_01,WC_PAINT,MC_PNT_02,OP_PNT_FINISH,V8,PREMIUM,STANDARD,RED,5.6408,12450.23,3.1396,64.4741,36.376,1439.13,41.084,59.918,339.47,75.603,5.335,15.007,1,78.332,3.1482,1.224,513.49,1.598584,1,34.917
TDSV2_0017256,2024-11-13,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_03,OP_ASM_FRAME,V6,STANDARD,STANDARD,BLUE,3.7075,24064.66,3.1315,65.5366,35.269,874.98,35.989,36.834,360.55,77.908,6.85,10.039,0,79.876,3.3013,1.2001,420.44,1.122231,0,13.133
TDSV2_0017257,2024-11-13,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_03,OP_CHA_AXLE,V6,STANDARD,OFFROAD,RED,7.6581,27373.66,4.5304,60.7285,27.407,1749.99,44.468,51.591,541.94,80.111,1.693,63.348,1,68.866,3.7127,1.3612,1286.32,2.26283,1,49.764
TDSV2_0017258,2024-11-13,KMAT_TRUCK_01,WC_PAINT,MC_PNT_02,OP_PNT_PRIMER,V8,STANDARD,STANDARD,BLUE,5.3722,13057.76,2.4248,62.8054,9.063,610.56,30.482,46.174,371.96,81.437,3.875,16.234,2,80.939,2.4269,1.1084,406.72,1.0,0,14.85
TDSV2_0017259,2024-11-13,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_02,OP_ENG_CALIBRATE,V8,STANDARD,OFFROAD,RED,7.4838,25774.9,4.223,64.9725,15.578,1681.99,56.106,64.136,495.86,95.899,5.566,45.404,0,83.063,2.9313,1.268,1058.38,2.053732,0,40.255
TDSV2_0017260,2024-11-13,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_01,OP_ENG_CALIBRATE,V8,PREMIUM,STANDARD,RED,12.0827,17236.58,4.8791,65.7648,37.589,1539.82,44.849,74.105,544.78,78.605,7.572,39.576,4,75.605,4.0822,1.4259,1191.87,2.460958,3,71.948
TDSV2_0017261,2024-11-13,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_01,OP_ENG_CALIBRATE,V6,STANDARD,STANDARD,RED,11.8559,17874.76,4.2144,64.9887,21.806,2089.35,33.196,38.963,593.02,87.491,6.137,41.673,4,72.945,3.6086,1.2377,1011.03,1.835384,0,35.627
TDSV2_0017262,2024-11-13,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_02,OP_TST_INSPECTION,V8,STANDARD,STANDARD,RED,11.6043,11924.84,3.9898,67.0469,34.006,953.68,35.362,57.639,512.32,93.901,10.978,84.653,4,80.572,3.5877,1.2617,1052.54,2.064194,1,42.838
TDSV2_0017263,2024-11-13,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_01,OP_ASM_FINAL,V6,STANDARD,STANDARD,RED,10.9252,21284.53,3.025,61.3909,18.731,611.69,29.65,26.489,549.34,86.748,10.354,50.114,1,84.605,2.7705,1.2197,757.55,1.337127,0,27.127
TDSV2_0017264,2024-11-13,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_01,OP_CHA_WHEEL,V6,PREMIUM,STANDARD,BLUE,2.9575,12195.32,2.5141,64.308,32.575,1037.39,40.34,49.169,306.65,90.96,3.597,4.823,1,90.662,2.3842,1.2527,355.67,1.128386,0,56.045
